RMS,MAV,WL,ZC,MDF,MNF,MNP,SSC,IMDF,IMPF,PSD,stft_feature_1,stft_feature_2,stft_feature_3,stft_feature_4,stft_feature_5,stft_feature_6,Label
0.023027802689902933,0.022959964198117966,0.4139883091506205,0,0.0,2.1769109240663176,2.7972082256097987e-06,187,15.222378702437616,16.923040243838184,7.785288953342564e-09,6.134926979231539,1.2351430753599175,5.297909202365639,28.05000656627637,11.851090055474188,24.323835682971726,0
0.022972932945635106,0.022902224292552825,0.4252048271571748,0,0.0,2.023609812538983,2.7836194444310433e-06,183,15.170702039289498,15.46996658220276,5.576426879074561e-09,4.910434940760254,1.105786013869442,5.677024391184066,22.79609245572743,10.893268118412294,25.420730937236844,0
0.022969592463680695,0.022887529444415657,0.42317066772443485,0,0.0,2.093983185951247,2.7817927057196255e-06,180,15.526662877180087,16.606432436374007,7.39479600076203e-09,5.170350417301605,1.2549781470014718,5.372907941520934,23.549266028476303,12.20409338817586,23.451019218815457,0
0.02299567829655855,0.02288505007524645,0.41657247803670794,0,0.0,2.1164034215231227,2.7855716380317835e-06,168,17.721091039878047,19.220369802110472,7.246053070470732e-09,5.190653474788019,1.2408458590962725,5.544661346662348,22.574505136921125,11.897166880879956,23.50186621549272,0
0.02292611947672322,0.02281047263143904,0.43716686093038515,0,0.0,2.1453758469381334,2.7682627573302735e-06,159,16.906340572979687,17.69237963590583,1.2613573685326638e-08,5.519431649207284,1.2825298668269862,5.4475923699971265,25.28157958493274,11.64034276257234,25.397322828245375,0
0.022829135659775818,0.022751645326804078,0.41646915002267204,0,0.0,2.017838678652662,2.7482339647075272e-06,158,15.179827127827071,15.720389334564532,6.045768418603174e-09,5.128858687339719,1.208990342764102,5.421607111492148,22.662473789774136,12.005595353254991,24.421962336591477,0
0.022973758440344032,0.022868557278624645,0.40464162900817924,0,0.0,2.1857650362624934,2.780737892811053e-06,156,18.072996157764393,18.350828845828396,9.101661179483786e-09,5.346015600875,1.193457222401422,5.9770036950796905,23.553712786315646,10.534873490920317,25.676316486845256,0
0.022918281923671905,0.0228033841657855,0.4241561124593135,0,0.0,2.1678932946891667,2.766438016808971e-06,167,16.3727908709361,17.647825696244215,1.0408413064897911e-08,5.537971976370554,1.3060459779357543,5.326405079472383,24.119660931974348,11.720853446571452,24.352161343499024,0
0.02296906034269163,0.022890537809032822,0.4042223789676242,0,0.0,2.211274440765628,2.7819828587745084e-06,166,14.751460899801156,15.182870879536107,6.888476177464708e-09,6.062611647810036,1.1556877806104913,5.825073528551283,27.316889023489985,10.740347934891563,24.917665698717535,0
0.022883544654840805,0.02280238089502037,0.42387432311081175,0,0.0,2.049842570941203,2.761046420139726e-06,156,15.988963802563765,17.568886889548562,6.50075916203971e-09,5.205095577094193,1.170456572855678,5.42693008303718,22.917411330989655,10.83744554108923,25.221638899887708,0
0.022769293397622174,0.022671377936852036,0.45161285330576845,0,0.0,2.254759606784373,2.732014138257867e-06,155,16.9897927094954,18.292980992886047,9.953835731769392e-09,5.70078417243877,1.3814728027345968,5.573037869850029,24.966809510718576,12.35919667311473,25.643247258453904,0
0.023026399536627197,0.022920198956431506,0.456988771210437,0,0.0,2.3052468494002873,2.7934277117104667e-06,149,16.224492854331057,17.817317014108582,1.004480774624053e-08,5.821936475372753,1.278145031713053,5.774613542417132,24.161565983098125,11.591416276430925,24.619517885871623,0
0.023100831428734973,0.022994134984247558,0.46373198482944983,0,0.0,2.3929160589482694,2.811504172536991e-06,137,16.918845189792115,18.296208909056045,9.432617031028767e-09,5.976348563422958,1.3567476871175062,5.7734132280001775,25.623523708752092,12.481741789024825,25.341053310185114,0
0.022956155613974353,0.022863789212251767,0.4496882465299804,0,0.0,2.1982682351684755,2.777618283640852e-06,152,15.822456396389896,16.480197762200813,8.92515897268223e-09,5.5853337021673015,1.2902626015489875,5.563461181629267,24.7629459079584,12.136124283666332,24.74768536404314,0
0.022798106941077395,0.02270579284348525,0.4531437208654814,0,0.0,2.1926437842382835,2.7394515249753103e-06,171,16.402288209180703,17.14423653994767,7.168304113145881e-09,5.509525739862203,1.1940609775866384,6.01442676982432,25.743184158325533,11.630296717331968,26.133968916789808,0
0.022824174511904514,0.022716804839817802,0.41601628578507327,0,0.0,2.092568864214078,2.7443928450166757e-06,163,16.52007765138107,17.297746072811577,8.793949051032194e-09,5.287956506090343,1.2221901393195171,5.530362728854791,22.986299928326385,11.317938920061076,23.892731044897936,0
0.023085096870838335,0.02298050590529792,0.42161072162657265,0,0.0,2.17479766526876,2.8078578294221024e-06,158,16.276164318032244,17.663099830638846,1.1503531245657906e-08,5.185065458672347,1.270070442050101,5.978613402236196,22.746192991494567,11.328966035930971,26.72827330971139,0
0.023074288036147736,0.02298853606820592,0.420093244132962,0,0.0,2.1846818933909526,2.806914011139855e-06,166,15.894216480356576,16.185373076016955,7.632173991238272e-09,5.956958645589166,1.2292241985152288,5.365636056568079,26.51673155782371,11.721015475822263,24.020921272737592,0
0.022948234946437565,0.022867608101918943,0.400025660983374,0,0.0,2.044281440513495,2.7767471538904496e-06,170,16.121831065999846,18.550711682984403,7.913637954213901e-09,5.475051889519922,1.1766990563023312,5.215423190546493,24.911036423764852,11.26974712271353,22.455489915016148,0
0.023080603802613227,0.02298523598787825,0.41686138461892,0,0.0,2.129768898150288,2.807586607319912e-06,170,15.440231797378573,15.928285265753171,6.267537499498149e-09,6.07843335334385,1.1381148979853764,5.145069593128644,28.0757832376383,11.05190347348613,22.45690322170077,0
0.022986903807722597,0.02288772259775699,0.41813836790022507,0,0.0,2.222069130368118,2.7844622512489406e-06,169,16.995505545148735,17.541725289262754,8.326511849629861e-09,5.341898215602294,1.2350373352059392,6.152097028799845,23.061259590453332,11.712906444235811,26.67583582616555,0
0.02303825548159282,0.022939113061143976,0.4380048753371001,0,0.0,2.2055785273598096,2.796939442725032e-06,163,16.16072173697811,17.296606350304447,9.192565508746441e-09,5.7585042029454065,1.2969541446494288,5.406421431669456,26.011476444463415,12.027396444054105,23.874603983574147,0
0.023020695784653454,0.022915072619328458,0.4384730996851918,0,0.0,2.2038757454963807,2.792083418138894e-06,167,16.005693101673536,16.14714123658073,1.0954049203615405e-08,5.977081194150135,1.2988778262750478,5.164486279363921,26.222686477283982,12.187572042040225,23.44821103098343,0
0.022893318394042555,0.022809667671477997,0.4239362068555096,0,0.0,2.0050874996977703,2.7631822876813727e-06,185,15.597516759386146,16.29654232238919,7.1713440105325625e-09,4.912822494533976,1.1844347632915349,5.516237728606201,22.12321634404515,11.644890509208457,25.40627754231292,0
0.022970570383154747,0.022894602848016383,0.42933761234283396,0,0.0,2.182037135135446,2.782578397805786e-06,183,16.326395517096206,17.672722275997323,7.1985657532788085e-09,5.550228112902074,1.1903365425138142,5.821554354851219,24.903252643145613,11.09129315604974,25.786027557072963,0
0.02293040227354092,0.022845456722027677,0.43194140888845717,0,0.0,2.255885611989199,2.7720398289128033e-06,175,15.957182149356756,17.309007416202153,7.189910766064326e-09,5.747285273862869,1.217587886862244,5.964134137770497,24.564465527405233,11.6676749882921,26.730671980598533,0
0.022924596941198392,0.02283877419625049,0.4386362133634781,0,0.0,2.1689944064544067,2.7705482882218504e-06,173,15.013381510556574,15.818940374725184,8.135338628791674e-09,5.606531843824365,1.235123545614185,5.627117956023146,26.05159367661768,11.929759831678707,25.712717483989902,0
0.02307444154067465,0.022983193904446832,0.4385889231749697,0,0.0,2.116249486197718,2.806458536314058e-06,167,15.886604921261284,16.660562881153595,7.374730127656278e-09,5.885114018386363,1.218058351238659,5.12539560864845,26.141163197049085,10.9878476893223,23.507550025303228,0
