EMG,Label
-0.033840504,0
-0.038986776,0
-0.034336195,0
-0.022569376,0
-0.024192921,0
-0.015609592,0
-0.033469777,0
-0.028398998,0
-0.044356487,0
-0.021985957,0
-0.035245138,0
-0.020428241,0
-0.015903362,0
-0.023140812,0
-0.010037532,0
-0.037321092,0
-0.024026708,0
-0.036182055,0
-0.018915666,0
-0.005803704,0
-0.019205543,0
-0.02309342,0
-0.014594131,0
-0.035727014,0
-0.031373099,0
-0.031177981,0
-0.002065736,0
-0.017941853,0
-0.018588558,0
-0.032299592,0
-0.02432321,0
-0.027457937,0
-0.028211786,0
-0.022059052,0
-0.031558598,0
-0.035608628,0
-0.031672773,0
-0.007167025,0
-0.026478326,0
-0.01106543,0
-0.018756357,0
-0.037264364,0
-0.044955907,0
-0.024559928,0
-0.014312561,0
-0.02779006,0
-0.036228709,0
-0.022426559,0
-0.003664636,0
-0.042836208,0
-0.03135139,0
-0.034258304,0
-0.021693123,0
-0.022450125,0
-0.022989535,0
-0.005685033,0
-0.018168205,0
-0.019886122,0
-0.01928714,0
-0.020447709,0
-0.024778838,0
-0.024725765,0
-0.031855869,0
-0.00693946,0
-0.028268428,0
-0.019398777,0
-0.007643745,0
-0.01805579,0
-0.038875282,0
-0.037069893,0
-0.007177614,0
-0.020226184,0
-0.03034096,0
-0.042177969,0
-0.047584985,0
-0.020728701,0
-0.010775108,0
-0.027313665,0
-0.032307881,0
-0.026307752,0
-0.016832162,0
-0.016904313,0
-0.011367579,0
-0.020479131,0
-0.042074678,0
-0.027128925,0
-0.017677775,0
-0.008114259,0
-0.033215057,0
-0.035463003,0
-0.030273298,0
-0.018559738,0
-0.019462368,0
-0.00637555,0
-0.021184049,0
-0.030850847,0
-0.016947307,0
-0.022544379,0
-0.013109915,0
-0.017333241,0
-0.021700125,0
-0.014195157,0
-0.0075825,0
-0.019287663,0
-0.021398979,0
-0.021713885,0
-0.011117298,0
-0.012773947,0
-0.017784176,0
-0.006900358,0
-0.028827969,0
-0.020670244,0
-0.037373871,0
-0.003903568,0
-0.005226342,0
-0.027720021,0
-0.037324598,0
-0.021725795,0
-0.004347838,0
-0.024514463,0
-0.010926804,0
-0.012941327,0
-0.01604151,0
-0.019885722,0
-0.010549501,0
-0.037201003,0
-0.006604276,0
-0.02808016,0
-0.022759354,0
-0.025209113,0
-0.040986625,0
-0.018382385,0
-0.028596925,0
-0.035511645,0
-0.035175698,0
-0.019730323,0
-0.016757893,0
-0.026442772,0
-0.002854904,0
-0.040604929,0
-0.029037203,0
-0.026976334,0
-0.026178098,0
-0.032131438,0
-0.013136259,0
-0.026020052,0
-0.019848257,0
-0.01686849,0
-0.00606277,0
-0.029968879,0
-0.027285755,0
-0.017688659,0
-0.011787165,0
-0.036524016,0
0.004384507,0
-0.008184003,0
-0.030649781,0
-0.006147211,0
-0.028553765,0
-0.034915996,0
-0.005456142,0
-0.01370097,0
-0.000324887,0
-0.031438375,0
-0.015756009,0
-0.026836243,0
-0.01166702,0
-0.019526332,0
-0.021934155,0
-0.014851074,0
-0.02443846,0
-0.02808973,0
-0.01588783,0
-0.010162663,0
-0.018484176,0
0.015530054,0
-0.024014231,0
-0.038635717,0
-0.020362233,0
-0.016522152,0
-0.022717684,0
-0.021151836,0
-0.018546528,0
-0.031920532,0
-0.019799094,0
-0.010162122,0
-0.040008986,0
-0.009565092,0
-0.042665914,0
-0.024443408,0
-0.026841771,0
-0.025256571,0
-0.012573953,0
-0.022559077,0
-0.030180343,0
-0.016435589,0
-0.01128533,0
-0.007882782,0
-0.024009413,0
-0.03074797,0
-0.010776631,0
-0.003317553,0
-0.029222297,0
-0.012361294,0
-0.041430468,0
-0.027950499,0
-0.025207049,0
-0.021163163,0
-0.036619775,0
-0.015572099,0
-0.023398533,0
-0.019230991,0
-0.015756433,0
-0.025578901,0
-0.029962317,0
-0.024256225,0
-0.010161145,0
-0.032080476,0
-0.02324284,0
-0.0256698,0
-0.039610705,0
-0.014080685,0
-0.032695351,0
-0.039558795,0
-0.022373016,0
-0.030475642,0
-0.034152859,0
-0.012982901,0
-0.016833694,0
-0.023894903,0
-0.014569477,0
-0.029956556,0
-0.015658292,0
-0.008742842,0
-0.034875756,0
-0.031362839,0
0.006396499,0
-0.029804704,0
-0.033702331,0
-0.041980854,0
-0.042722343,0
-0.024995642,0
-0.040225149,0
-0.033970192,0
-0.03425191,0
-0.029613468,0
-0.029379028,0
-0.025664167,0
-0.003743274,0
-0.018085272,0
-0.038639748,0
-0.020825787,0
-0.027512726,0
-0.028155852,0
-0.024933435,0
-0.027329045,0
-0.024945957,0
0.001975487,0
-0.017184244,0
-0.044764951,0
-0.008827322,0
-0.037066644,0
-0.025483539,0
-0.01731327,0
-0.025828016,0
-0.02736606,0
-0.02375148,0
-0.022912496,0
-0.016024211,0
-0.000350676,0
-0.003880349,0
-0.026795137,0
-0.010726398,0
-0.025476631,0
-0.032312404,0
-0.012371166,0
-0.015393451,0
-0.033563748,0
-0.01296052,0
-0.022862745,0
-0.01504245,0
-0.006189373,0
-0.028757148,0
-0.029663238,0
-0.018327842,0
-0.029326539,0
-0.034125781,0
-0.006036958,0
-0.014098239,0
-0.014359357,0
-0.009577538,0
-0.035670075,0
-0.030974305,0
-0.033632817,0
-0.014384949,0
0.002193554,0
-0.016836528,0
-0.018375856,0
-0.015214607,0
-0.034577331,0
-0.03333536,0
-0.029805288,0
-0.027637181,0
-0.034100839,0
-0.019464182,0
-0.036046242,0
-0.030802057,0
-0.035904349,0
-0.008152637,0
-0.045143704,0
-0.017558848,0
-0.025145455,0
-0.02174503,0
-0.021813497,0
-0.040716394,0
-0.019285333,0
-0.022941778,0
-0.027251961,0
-0.023546346,0
-0.038242658,0
-0.014680049,0
-0.020167484,0
-0.025832815,0
-0.010498299,0
-0.020337844,0
-0.017957691,0
-0.034335956,0
-0.009485944,0
-0.01385181,0
0.005189129,0
-0.036430856,0
-0.051118828,0
-0.024166074,0
-0.028244738,0
-0.025069742,0
-0.003445337,0
-0.020429726,0
-0.021995741,0
-0.018276568,0
-0.027801401,0
-0.025603692,0
-0.032536019,0
-0.03450489,0
-0.013583051,0
-0.022899388,0
-0.029409016,0
-0.024185805,0
-0.02812812,0
-0.019196342,0
-0.026333163,0
-0.02370692,0
-0.015796944,0
-0.020151212,0
-0.016093075,0
-0.02305533,0
-0.022223969,0
-0.026316396,0
-0.031685681,0
-0.022175414,0
-0.035522347,0
-0.035513752,0
-0.023481953,0
-0.014315218,0
-0.026189987,0
-0.036228315,0
-0.028101394,0
-0.029111576,0
-0.02029357,0
-0.020528939,0
-0.010859385,0
-0.034517382,0
-0.03035024,0
-0.029118811,0
-0.026475017,0
-0.012247759,0
-0.038361485,0
-0.011973126,0
-0.027055021,0
-0.016631091,0
-0.017314254,0
-0.019678096,0
-0.022314307,0
-0.018696236,0
-0.015316506,0
-0.035237558,0
-0.007913465,0
-0.022219121,0
-0.013874104,0
-0.009845921,0
-0.028606002,0
-0.004149325,0
-0.028767387,0
-0.023882961,0
-0.026765261,0
-0.019286323,0
-0.027410751,0
-0.028949469,0
-0.024798636,0
-0.023104658,0
-0.013953169,0
0.003820138,0
-0.025026871,0
-0.006353512,0
-0.030283761,0
-0.029181646,0
-0.034548887,0
-0.015779947,0
-0.013062705,0
-0.031444653,0
-0.01449097,0
-0.033566536,0
-0.011784614,0
-0.018878627,0
-0.014664712,0
-0.024949881,0
-0.026593914,0
-0.039986552,0
-0.032933899,0
-0.016217121,0
-0.017428918,0
-0.038636757,0
-0.032933069,0
-0.024464033,0
-0.033008624,0
-0.031059986,0
-0.03143415,0
-0.033562665,0
-0.038004905,0
-0.017907116,0
-0.013485319,0
-0.009330434,0
-0.044401085,0
-0.004323522,0
-0.025356442,0
-0.02559454,0
-0.017908735,0
-0.029691359,0
-0.031572303,0
-0.009823073,0
-0.026439878,0
-0.020207288,0
-0.022230639,0
-0.008571947,0
-0.011744171,0
-0.009978855,0
-0.027251273,0
-0.004166741,0
-0.027115406,0
-0.04017666,0
-0.025809954,0
-0.008326231,0
-0.024780869,0
-0.023106136,0
-0.012825797,0
-0.023262088,0
-0.028917628,0
-0.017672615,0
-0.008406008,0
-0.026915573,0
-0.029903332,0
-0.022556012,0
-0.036700673,0
-0.023247215,0
-0.027250332,0
-0.00814816,0
-0.020334058,0
-0.024851004,0
-0.020424948,0
-0.017764915,0
-0.027085214,0
-0.021838807,0
-0.025922134,0
-0.034018912,0
-0.021399379,0
-0.013774958,0
-0.004983407,0
