EMG,Label
-0.02130441,0
-0.014543349,0
0.026006589,0
-0.00405797,0
0.011751418,0
-0.037304603,0
0.017017322,0
-0.02300524,0
-0.016388984,0
-0.025733542,0
0.01048988,0
-0.050346506,0
-0.007584675,0
-0.013708976,0
-0.022594172,0
-0.052979094,0
0.028081697,0
-0.029255726,0
-0.053233771,0
-0.034596072,0
-0.008270544,0
-0.036249523,0
-0.05672408,0
0.016584377,0
-0.022896968,0
-0.015468249,0
-0.045966882,0
0.01259176,0
-0.007030789,0
-0.026892368,0
-0.019046144,0
-0.004617256,0
-0.0147824,0
-0.013852414,0
-0.048330577,0
-0.029830213,0
-0.038420286,0
-0.014463462,0
-0.005906154,0
0.001454177,0
-0.030428783,0
-0.026061967,0
-0.045533544,0
0.005243763,0
0.037382736,0
-0.003386757,0
-0.013182711,0
-0.003569464,0
-0.024443663,0
-0.024578739,0
-0.011825913,0
-0.043773507,0
-0.045383623,0
-0.030924918,0
-0.013779484,0
-0.022044034,0
-0.024361923,0
-0.022521066,0
-0.027119059,0
-0.028394548,0
-0.026165427,0
-0.037975682,0
-0.023846623,0
-0.05082208,0
-0.020149534,0
-0.044401036,0
-0.028393523,0
-0.015103837,0
-0.022201018,0
-0.026013142,0
-0.051698585,0
-0.029217811,0
-0.018022466,0
-0.034683245,0
-0.0312565,0
-0.049104915,0
-0.018124847,0
-0.003052301,0
-0.007047237,0
-0.003429165,0
-0.046564408,0
-0.00355167,0
-0.025644235,0
-0.022839372,0
-0.030821861,0
-0.058484162,0
-0.041507156,0
-0.037976396,0
-0.041906141,0
-0.069097333,0
-0.04746559,0
-0.006103053,0
-0.048764407,0
-0.034892469,0
0.001061887,0
-0.05268621,0
0.029135713,0
-0.052556347,0
-0.038512732,0
-0.049185275,0
-0.024594666,0
-0.058268688,0
-0.027614512,0
-0.035629785,0
-0.052358103,0
-0.031788685,0
-0.031357318,0
-0.028465415,0
-0.030361598,0
0.022779696,0
-0.005554903,0
-0.017755014,0
-0.004253734,0
