RMS,MAV,WL,ZC,MDF,MNF,MNP,SSC,IMDF,IMPF,PSD,stft_feature_1,stft_feature_2,stft_feature_3,stft_feature_4,stft_feature_5,stft_feature_6,Label
0.0156681487936622,0.015460939006304582,0.5352361477394683,0,0.0,3.4574923485121607,1.2851651652004732e-06,172,19.306360515340522,20.971584688688683,1.1184433274629914e-08,7.401754423830717,2.4485980136651087,6.445405269450617,31.702204358284476,21.36410403159208,28.843894282966815,0
0.015480962362374588,0.015322161467797597,0.5462922365435124,0,0.0,3.5438305199235276,1.257364766302319e-06,182,18.012607223737994,19.338168816821188,9.314282748764505e-09,6.862234953124764,2.408335323784028,7.877336074917054,30.792509296489285,21.587565972482164,38.090647499854086,0
0.015534992172029837,0.015366089973300271,0.568211388305015,0,0.0,3.5503557745944447,1.2655362199638983e-06,186,16.537220010379784,18.261055195141264,1.1694879482433175e-08,7.380203232707241,2.811700661027013,6.324355283215802,34.103813233841,23.473304766853406,28.82239629818959,0
0.015682393248982743,0.015472156795887641,0.534036717237949,0,0.0,3.532638378116809,1.2872794407586278e-06,175,19.0884390670034,20.60904544760196,1.3117440611105355e-08,7.098740293933986,2.6833853451885363,7.011606369338288,32.48200463722753,22.120114025923336,30.133507139425408,0
0.015622313291506457,0.01538706361786815,0.5422793192961068,0,0.0,3.6611562902023387,1.275894661872949e-06,167,18.382901720783053,19.470222932223642,1.2938907891181182e-08,7.542704126217797,2.4156385046766213,7.682773743477866,31.681363499000394,20.009061696444974,32.127558332108016,0
0.015526206006545315,0.015301225773117598,0.5697584368849701,0,0.0,3.5638941405570117,1.2608047384461684e-06,171,19.125356477049245,21.562975421247945,1.264727821494691e-08,6.864965806962806,2.89991192610547,6.518308287324387,32.12675257946022,23.555699941688797,28.41229163762902,0
0.015556449808545248,0.0153837639777008,0.565658683490543,0,0.0,3.641843830420611,1.2688911110458627e-06,174,18.206553946262357,20.92759285249745,1.2999179974603809e-08,6.9282547487838295,2.980592540071715,7.079606593894102,29.42607734191525,24.32079400481022,33.090975738535334,0
0.015581754788183189,0.015410647591737315,0.5280231892282768,0,0.0,3.5431740130749705,1.2731112032307394e-06,165,16.420279980728843,17.5285368888709,9.84195050755254e-09,7.68844613616503,2.3379005840203924,7.482602445270723,35.52614431413541,20.34149565601279,31.1543770114261,0
0.01553942172971463,0.015336933812340636,0.5168016662134338,0,0.0,3.6264916588263048,1.2643211546102269e-06,170,20.171743680995093,21.460493374783727,1.1821351032692216e-08,7.644935300212472,2.3334177646499206,8.005701271481493,32.918293484845,19.508075669738076,33.23168164667669,0
0.015562456995860613,0.015371485746600045,0.5616660454466953,0,0.0,3.815763024923017,1.2687726915711469e-06,178,18.20907094033965,20.78007814722831,1.4219948524046899e-08,7.920674587794216,2.991192971015363,6.91840415177645,35.198349482347766,23.493427082588013,31.34586179952955,0
